id	our_name	google_name	our_address	google_address	place_id	google_maps_uri	similarity	google_status	our_status
4f4aa386-b7df-41bf-a54f-2192d2c0f7d4	 臺南・特有種商行	台南特有種商行	臺南市中西區正興街71號	700台灣臺南市中西區淺草里正興街71號	ChIJF3jg-mR2bjQRJaezTZImxw0	https://maps.google.com/?cid=992804652669183781&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.80	CLOSED_PERMANENTLY	permanently_closed
f5ac5386-fea9-4311-9d19-72b1ca05b3bb	belonginn	BELONGINN	台南市神農街80號	700台灣臺南市中西區藥王里神農街80號	ChIJO8_9qgd3bjQRBZBYXntLNbQ	https://maps.google.com/?cid=12985368093828616197&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	1.00	CLOSED_PERMANENTLY	permanently_closed
fd710a4c-8198-4ead-ac0c-8f749f18fcf7	老棧	老賴茶棧 台南東安店	台南市仁德區中正路二段669號	701台灣臺南市東區東明里東安路49-1號	ChIJ72APdqN3bjQRoWQqQzzXsdI	https://maps.google.com/?cid=15182152472667514017&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.36	OPERATIONAL	operational
c1648565-ba62-4e81-af45-d1cc9db19044	奇美咖啡館	深藍咖啡館 奇美博物館店	台南市東區大學路1號	717台灣臺南市仁德區成功里文華路二段66號2F	ChIJWWRffCF1bjQRlYkYuTdlpRU	https://maps.google.com/?cid=1559764135956744597&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.38	OPERATIONAL	operational
11c6f993-e2dc-4600-93bc-093e91dfa253	Ho-Yo Cookies	HO-YO Cookies	700台南市中西區中正路138巷6號	700台灣臺南市中西區南美里中正路138巷6號	ChIJV8r4YGN2bjQRz2uA-LpmnG0	https://maps.google.com/?cid=7898300799720123343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	1.00	CLOSED_TEMPORARILY	temporarily_closed
5adf417c-35f6-4a49-892d-bd78ead27f4a	毛伊咖啡	毛利屋珈琲	台南市東區東門路二段385號	700台灣臺南市中西區康樂市場188號	ChIJF9A7Rh93bjQRjG7ACcRUCog	https://maps.google.com/?cid=9802740739879235212&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.22	OPERATIONAL	operational
e8d84d39-5bf0-4c29-a539-d66dc57124fb	Wooli cafe屋裡自家烘焙咖啡店	屋裡咖啡	台南市永康區東橋三路476號	710台灣臺南市永康區東橋三路476號	ChIJw8gmmCN3bjQR7BnKZSrTRnc	https://maps.google.com/?cid=8594789117933001196&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.36	OPERATIONAL	operational
f246d465-8d65-4797-be7a-9f65bd60fcb8	塗鴉空間 書店 小酒館 - Picturesque	烏邦圖書店_環河店 (連假正常營業)	台南市東區大學路18巷18-1號	70060台灣台南市中西区浅草里环河街129巷27號2樓	ChIJH2xGjm52bjQRgtJmNCj1FSA	https://maps.google.com/?cid=2312023536751268482&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.12	OPERATIONAL	operational
3cd514da-89f2-4326-b96a-dea2931d567f	 樸澍 咖啡館	純潔｜chun-jie studio｜（休息日請看專頁公告）	台南市東區榮譽街23號	704台灣臺南市北區北華里裕民街83巷19號	ChIJYW00kJB3bjQR2oDCBqJQNtA	https://maps.google.com/?cid=15003267865459720410&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
b3d3f44c-d5d8-49d6-9361-0493f88407b3	安內咖啡	An 1943 Coffee	台南市永康區大橋一街73巷34號	710台灣臺南市永康區大橋里大橋一街73巷34號	ChIJw291zCF3bjQRn3X-_2mENd0	https://maps.google.com/?cid=15939792046949037471&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
c210a786-5629-48da-ac4c-a66ae50aeb2a	MR PIKI 外帶吧	MR GOOD 古德先生澳式咖啡 忠義店	台南市中西區忠義路一段102號	700台灣臺南市中西區南門里忠義路一段102號 中間號那間	ChIJk0p6Q5B3bjQRD5arzwCgVxs	https://maps.google.com/?cid=1970219287342454287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.15	OPERATIONAL	operational
d9339440-8d8e-445b-b3bb-d3abed9fbb2f	More Cafe,摩爾咖啡	More Cafe x NMTH 臺史博店	台南市中西區赤崁街47號	709台灣臺南市安南區東和里長和路一段250號	ChIJKaQrulh3bjQRwRcgUj47Vbk	https://maps.google.com/?cid=13354645408888920001&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.55	OPERATIONAL	operational
81ce569c-00a2-454d-93f9-fe7ca1c9cc88	Miss Bossy Café	凃小姐coffee shop-永康人氣咖啡廳|必去下午茶|打卡美食|熱門咖啡廳|特色簡餐|親子餐廳|義大利麵	台南市中西區新美街185號	710台灣臺南市永康區東橋里東橋二街68號	ChIJnW4CHNN3bjQRWpcCBk5psCs	https://maps.google.com/?cid=3148131923361175386&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.06	OPERATIONAL	operational
d6734859-2d8d-4ad6-bdc6-14d26932a1f1	WO TANG XING 莪堂行	禪馥館(星期日來店前建議先電聯)	台南市中西區府前路一段359巷22號	701台灣臺南市東區成大里北門路一段308-1號	ChIJqxhQaIx2bjQRnrhLziyTlkg	https://maps.google.com/?cid=5230529837886322846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
15efe219-bc2d-4f0c-b02c-bfee487c48b3	M2 coffee shop 凱旋店	夫水二木。咖啡館 Double Woods Café & Cinnamon rolls	701台南市東區凱旋路15號	700台灣臺南市中西區西湖里民權路四段136號1樓	ChIJcyvhYox3bjQRjciyFBMjpIE	https://maps.google.com/?cid=9341630091931863181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.12	OPERATIONAL	operational
0d7cce36-b88a-45a3-9298-ef106cd5f746	暖暖蛇咖啡館 Café Flâneur	奇暖咖啡	台南市中西區普濟街53號	710台灣臺南市永康區六合里六合路63巷10號	ChIJWzTqmX13bjQRNCGPP9hKsJo	https://maps.google.com/?cid=11146491370381713716&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.29	OPERATIONAL	operational
37a40037-9562-497a-8598-07c6e3bf3fce	古行自家烘焙咖啡	古行咖啡goodthingcoffee	台南市中西區民族路二段399號	700台灣臺南市中西區赤嵌里民族路二段399號	ChIJQ62xaGF2bjQRhum1tpGPKsc	https://maps.google.com/?cid=14351441018567911814&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.30	OPERATIONAL	operational
cc13994f-8ac0-431e-b303-c0db955ee6db	Coffee Cape station	開普三號店	台南市中西區萬昌街133-1號	701台灣臺南市東區大學里長榮路三段66巷70號	ChIJw9PibZR2bjQR9Vqin19AMIw	https://maps.google.com/?cid=10101644743636310773&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	CLOSED_PERMANENTLY	permanently_closed
cb7ad397-0636-492a-b7f9-9c712c3996f1	福吉161商行	吉興鐘錶行	台南市南區福吉五街16巷1號	704台灣臺南市北區大豐里文賢路257號	ChIJwbQWK112bjQRcoCcbqiTe8s	https://maps.google.com/?cid=14662475363454320754&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.33	OPERATIONAL	operational
9ffae097-6c66-4093-b629-3e29333b8905	( AT ) ~Cats&Tea 茶飲輕食	能 喫茶餐廳	台南市中西區建業街72號	710台灣臺南市永康區西橋里中華西街257號	ChIJgapUeKN3bjQRWHqvC9MChJM	https://maps.google.com/?cid=10629624125958617688&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.11	OPERATIONAL	operational
7f53f7f0-cfbd-4393-920d-addf73aa2080	曼頓咖啡Manton Coffee-成大店24H	I'M COFFEE 大學店	台南市小東路151號	701台灣臺南市東區大學里勝利路118號	ChIJEUVp3nV3bjQRkE0G7ZN1npA	https://maps.google.com/?cid=10420895865979162000&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.55	OPERATIONAL	operational
7d0bcb1b-c8fd-47db-9d35-89ecb132b570	首璽咖啡 SoSee Coffee	粼粼｟不定休、營業資訊及入店須知請以IG置頂貼文為主,店內為安靜空間,恕無接待超出四人來客與未滿八歲孩童(超出四人以任何分開形式入店皆不可)，無外帶，請見諒｠	701台南市東區裕農路375號	701台灣臺南市東區富裕里裕豐街35號	ChIJ45qRGYB3bjQR0Otugn7GekA	https://maps.google.com/?cid=4646244212242574288&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
6ca7425f-afd2-42d8-af97-a6d5797f8b42	浮游咖啡	浮游咖啡(暫停營業）	台南市中西區府前路一段122巷81號	700台灣臺南市中西區府前路一段122巷81號浮游咖啡在1樓1樓，2樓私人空間勿擅闖	ChIJqYi_rO52bjQRVf5X4vtGXcE	https://maps.google.com/?cid=13933370869802335829&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	1.00	CLOSED_TEMPORARILY	temporarily_closed
7cad8f44-6b6e-41ef-b51b-6770c3b74d5c	大鋤花間	Dachu Coffee Estate	733 台南市台南市東山區高原村高原109之17號 (台南縣東山鄉175線道11.5公里)	733台灣臺南市東山區高原里高原109-17號175號咖啡公路11.5公里	ChIJ6-g_IcKMbjQR9aC9Xl8n9O4	https://maps.google.com/?cid=17218430565909111029&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
326e6845-e7d8-486c-a691-ccb05b419a15	雷克斯咖啡吧	雷克斯咖啡吧（翻新裝潢暫時停業中）	台南市北區南園街153巷2號	704台灣臺南市北區合興里南園街153巷2號	ChIJUWPUZuh2bjQRK4LlNcGNrkg	https://maps.google.com/?cid=5237279277650903595&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	1.00	CLOSED_TEMPORARILY	temporarily_closed
001fda5e-3985-4465-b6f7-ee88bde11f1e	美麗少婦的羽球咖-白色小舖子	白色小舖子咖啡館	台南市東區裕信路166號	701台灣臺南市東區關聖里裕信路166號	ChIJ_c8kU7F2bjQRkSYhvQ7Wo0Y	https://maps.google.com/?cid=5090147362649745041&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.48	OPERATIONAL	operational
4a0d1309-b7d0-4a00-bd04-84f60422390a	咖啡．候機室The Departure Lounge台南大同店	咖啡候機室 台南大同店	701台南市東區大同路一段231號	701台灣臺南市東區法華里大同路一段231號	ChIJkb46LuV3bjQR-aR2BYzYgcM	https://maps.google.com/?cid=14087779205290304761&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.51	CLOSED_TEMPORARILY	temporarily_closed
40d7011a-4286-4254-9b8e-0448c6313b1e	吉光咖啡	吉光咖啡	台南市東區光華街229巷28弄9號	701台灣臺南市東區泉南里光華街229巷28弄9號	ChIJu1W3AYV2bjQRRpCm9GdGATE	https://maps.google.com/?cid=3531180995135311942&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	1.00	CLOSED_PERMANENTLY	permanently_closed
46e0b1fb-3acb-4a8f-8c9c-1404a8c9e5c2	parkview綠帕克	巴克禮紀念公園自然環境教育中心	台南市東區育樂街250號	701台灣臺南市東區崇明里巴克禮路100號	ChIJk5d0L151bjQR3LZLlS7u2Zo	https://maps.google.com/?cid=11158211435627787996&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.08	OPERATIONAL	operational
53943d7a-b988-43d6-8e21-46c438ae85d3	findcoffee 找咖啡	自分咖啡 JIBUN COFFEE（不定期公休、無訂位、禁6歲以下、低消飲品）	台南市佳里區平等街183號	722台灣臺南市佳里區東寧里和平街146號	ChIJJ1XwSgB_bjQRtSbBW9XhgQw	https://maps.google.com/?cid=901249706934478517&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.36	OPERATIONAL	
5af86cc2-7d43-4cb0-a482-1e036d96c81c	奧薇小鎮	奧薇小鎮	台南市東區裕平路110號	701台灣臺南市東區文聖里裕平路110號	ChIJ1e78ZrB2bjQRs2_zp_ZCZYw	https://maps.google.com/?cid=10116565765104824243&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	1.00	CLOSED_PERMANENTLY	permanently_closed
0598cee3-09f8-4247-9aaa-423c0111d6de	虫二咖啡	夢蟲 Worm Coffee Stand (To Go Only）	台南市東區長榮路一段101號	700台灣臺南市中西區萬昌街87號	ChIJ360jIk53bjQR2mLNbnvOkno	https://maps.google.com/?cid=8832348848762217178&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
9d26bd7d-2c33-4a1a-a8d0-9733f5e3b9a3	農林咖啡	新農林檜木｜專營檜木建材、桌板	台南市麻豆區麻口里10之13號	721013台灣臺南市麻豆區麻口里麻佳路二段2號	ChIJVeQ2u-1-bjQR1YLzgYGlz2Y	https://maps.google.com/?cid=7408321887697339093&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.22	OPERATIONAL	operational
810fa4e3-eef0-4fb0-876b-1a2c905735a0	直式咖啡	森參會館bar | 裁縫師咖啡	台南市西門路二段412-1號	700006台灣臺南市中西區五條港里成功路359號3樓	ChIJw85BCrR3bjQRwZvZ9M4CgYs	https://maps.google.com/?cid=10052318931162078145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.24	OPERATIONAL	operational
19310169-99c6-461d-8ccd-9bee994ecc66	兩倆	啢啢餐桌 Liang Liang Table	台南市中西區信義街100號	704台灣臺南市北區和順里民德路85巷63號	ChIJW_9OA4p3bjQRu8eOKgYkFqk	https://maps.google.com/?cid=12183965450799859643&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
24beb090-e516-4976-ad68-3403800e46f2	華莎咖啡	華莎精品工作室	台南市東區富農街一段131巷24-1號1樓	701台灣臺南市東區自強里富農街一段133號	ChIJT1cMX6t3bjQRjuzqj_teR-Y	https://maps.google.com/?cid=16593335786614221966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.36	OPERATIONAL	operational
091584ad-0866-4e7c-ac32-a1d9b8eedfaa	爖咖啡	栮•咖啡	70463台南市北區開元路342巷8弄1號	700台灣臺南市中西區民權路一段199巷3號	ChIJo3Wev013bjQRRjoQuNJl2dU	https://maps.google.com/?cid=15409459555730471494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.57	OPERATIONAL	operational
00bd0411-8cbd-4f7b-a06c-44c59d78b58e	恆萃咖啡Coffee Forever	kaffuns brew coffee 極萃咖啡	741台南市善化區民權路37-1號	700台灣臺南市中西區府前一街109巷2號	ChIJhR9ag2N2bjQRKFWVGW57c8c	https://maps.google.com/?cid=14371966548675220776&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.32	OPERATIONAL	operational
c6538e8b-d159-4694-b761-15d33992385c	URN Cafe	OUVERT SEOUL_TAINAN 台南店	台南市中西區臨安路一段97號	700台灣臺南市中西區赤嵌里民族路二段80-1號	ChIJmTWSruh3bjQRqHXF0Etz2XQ	https://maps.google.com/?cid=8419887747808196008&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.30	OPERATIONAL	operational
706f2e37-e497-41f2-a695-807fcd3c70b2	私人藏豆 COFFELLECTION - 永康店	私人藏豆-永康店	台南市永康區永平街No. 161號	710台灣臺南市永康區永康里永平街161號	ChIJYUF1Ic5wbjQRRTuzRStamdk	https://maps.google.com/?cid=15679662719566560069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.52	OPERATIONAL	operational
7f63f4e7-2878-48e0-921c-73028fae8b56	開普三號店	Bottoms Up喝起來(無訂位/不接待12歲以下孩童)	台南市東區長榮路三段66巷70號	701台灣臺南市東區大學里長榮路三段131號	ChIJYyRiTwB3bjQRea5rypQqGkg	https://maps.google.com/?cid=5195511938664869497&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
65f7b9b1-5d0f-45a6-97a3-655587ae4ec2	微果咖啡  wego cafe	吾喵咖啡WU MEOW CFAÉ	台南市東區崇善11街2號	709台灣臺南市安南區溪東里府安路五段119巷23號	ChIJny7PQRh3bjQR2RHXxDnPLgo	https://maps.google.com/?cid=733751636330484185&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.54	OPERATIONAL	operational
8b38ff72-dc08-47f5-aa57-0e05333971a9	有邑家咖啡	有邑家 Home from Home Cafe	台南市北區海安路三段147號	704台灣臺南市北區雙安里海安路三段147號	ChIJNydw4lp3bjQRm6YucU6WqbU	https://maps.google.com/?cid=13090159055579555483&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.25	OPERATIONAL	operational
c7b8fda7-dfff-433c-9418-bc1ace221dd2	lazy day	懶日子桌遊概念館	台南市中西區忠孝街116巷2號	704台灣臺南市北區北華里公園路155號	ChIJLavuc8F3bjQRbPYQPnQk4ag	https://maps.google.com/?cid=12169047749807896172&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.00	OPERATIONAL	operational
a13e8b3a-af05-441d-8bef-9d6b9980861e	小野珈琲烘焙坊	小野珈琲自家烘豆~手沖咖啡.拿鐵.咖啡豆(僅外帶)	台南市東區崇善二街74號	701台灣台南市东区崇善二街74號Chongshan 2nd St74	ChIJ5bp26qF2bjQRAZ6Dqco2_UA	https://maps.google.com/?cid=4682959431590452737&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.36	OPERATIONAL	operational
38aae09f-4b60-497d-8537-1592e326c173	牽咖啡 Chen Coffee	牽咖啡台灣茶飲	台南市中西區民權路一段219號	70044台灣臺南市中西區城隍里民權路一段219號	ChIJCxuITYh2bjQR4938C-DoY1w	https://maps.google.com/?cid=6657420723155164643&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA	0.30	OPERATIONAL	operational
